direction,view,layer,span,fraction
Hin→San,later,2,src,0.19248
Hin→San,later,2,post_src,0.09819
Hin→San,later,2,tgt_self,0.54805
Hin→San,later,3,pre_instr,0.23945
Hin→San,later,3,instruction,0.20762
Hin→San,later,3,src,0.13306
Hin→San,later,3,post_src,0.05078
Hin→San,later,3,tgt_self,0.34336
Hin→San,later,4,pre_instr,0.26807
Hin→San,later,4,instruction,0.22764
Hin→San,later,4,src,0.12642
Hin→San,later,4,post_src,0.03859
Hin→San,later,4,tgt_self,0.31094
Hin→San,later,5,pre_instr,0.27383
Hin→San,later,5,instruction,0.22529
Hin→San,later,5,src,0.11082
Hin→San,later,5,post_src,0.01921
Hin→San,later,5,tgt_self,0.32461
Hin→San,later,6,pre_instr,0.28652
Hin→San,later,6,instruction,0.23486
Hin→San,later,6,src,0.1085
Hin→San,later,6,post_src,0.0324
Hin→San,later,6,tgt_self,0.27646
Hin→San,later,7,pre_instr,0.21064
Hin→San,later,7,instruction,0.16465
Hin→San,later,7,src,0.14272
Hin→San,later,7,post_src,0.03145
Hin→San,later,7,tgt_self,0.36504
Hin→San,later,8,pre_instr,0.59961
Hin→San,later,8,instruction,0.00619
Hin→San,later,8,src,0.06794
Hin→San,later,8,post_src,0.02609
Hin→San,later,8,tgt_self,0.24873
Hin→San,later,9,pre_instr,0.56133
Hin→San,later,9,instruction,0.01758
Hin→San,later,9,src,0.13682
Hin→San,later,9,post_src,0.01923
Hin→San,later,9,tgt_self,0.21689
Hin→San,later,10,pre_instr,0.60859
Hin→San,later,10,instruction,0.0154
Hin→San,later,10,src,0.16167
Hin→San,later,10,post_src,0.01415
Hin→San,later,10,tgt_self,0.1585
Hin→San,later,11,pre_instr,0.575
Hin→San,later,11,instruction,0.01622
Hin→San,later,11,src,0.10439
Hin→San,later,11,post_src,0.02261
Hin→San,later,11,tgt_self,0.21406
Hin→San,later,12,pre_instr,0.48223
Hin→San,later,12,instruction,0.01867
Hin→San,later,12,src,0.15522
Hin→San,later,12,post_src,0.03184
Hin→San,later,12,tgt_self,0.26318
Hin→San,later,13,pre_instr,0.45371
Hin→San,later,13,instruction,0.01477
Hin→San,later,13,src,0.1751
Hin→San,later,13,post_src,0.03778
Hin→San,later,13,tgt_self,0.25977
Hin→San,later,14,pre_instr,0.40527
Hin→San,later,14,instruction,0.01712
Hin→San,later,14,src,0.2877
Hin→San,later,14,post_src,0.01755
Hin→San,later,14,tgt_self,0.24277
Hin→San,later,15,pre_instr,0.32793
Hin→San,later,15,instruction,0.01747
Hin→San,later,15,src,0.16572
Hin→San,later,15,post_src,0.01904
Hin→San,later,15,tgt_self,0.4
Hin→San,later,16,pre_instr,0.30273
Hin→San,later,16,instruction,0.01733
Hin→San,later,16,src,0.25029
Hin→San,later,16,post_src,0.03479
Hin→San,later,16,tgt_self,0.34883
Hin→San,later,17,pre_instr,0.35898
Hin→San,later,17,instruction,0.02211
Hin→San,later,17,src,0.2376
Hin→San,later,17,post_src,0.02869
Hin→San,later,17,tgt_self,0.29668
Hin→San,later,18,pre_instr,0.25469
Hin→San,later,18,instruction,0.01996
Hin→San,later,18,src,0.25703
Hin→San,later,18,post_src,0.02833
Hin→San,later,18,tgt_self,0.38066
Hin→San,later,19,pre_instr,0.27529
Hin→San,later,19,instruction,0.01615
Hin→San,later,19,src,0.30195
Hin→San,later,19,post_src,0.02635
Hin→San,later,19,tgt_self,0.33477
Hin→San,later,20,pre_instr,0.39238
Hin→San,later,20,instruction,0.01315
Hin→San,later,20,src,0.20137
Hin→San,later,20,post_src,0.02639
Hin→San,later,20,tgt_self,0.3291
Hin→San,later,21,pre_instr,0.38066
Hin→San,later,21,instruction,0.00658
Hin→San,later,21,src,0.27393
Hin→San,later,21,post_src,0.02039
Hin→San,later,21,tgt_self,0.26455
Hin→San,later,22,pre_instr,0.37539
Hin→San,later,22,instruction,0.00739
Hin→San,later,22,src,0.23848
Hin→San,later,22,post_src,0.02092
Hin→San,later,22,tgt_self,0.3084
Hin→San,later,23,pre_instr,0.4168
Hin→San,later,23,instruction,0.006
Hin→San,later,23,src,0.13203
Hin→San,later,23,post_src,0.03165
Hin→San,later,23,tgt_self,0.31641
Hin→San,later,24,pre_instr,0.50137
Hin→San,later,24,instruction,0.01111
Hin→San,later,24,src,0.16973
Hin→San,later,24,post_src,0.01356
Hin→San,later,24,tgt_self,0.24717
Hin→San,later,25,pre_instr,0.56484
Hin→San,later,25,instruction,0.01445
Hin→San,later,25,src,0.20127
Hin→San,later,25,post_src,0.0117
Hin→San,later,25,tgt_self,0.14741
Hin→San,later,26,pre_instr,0.73281
Hin→San,later,26,instruction,0.00218
Hin→San,later,26,src,0.04463
Hin→San,later,26,post_src,0.01007
Hin→San,later,26,tgt_self,0.16855
Hin→San,later,27,pre_instr,0.8293
Hin→San,later,27,instruction,0.00218
Hin→San,later,27,src,0.07302
Hin→San,later,27,post_src,0.00651
Hin→San,later,27,tgt_self,0.07292
Hin→San,later,28,pre_instr,0.84531
Hin→San,later,28,instruction,0.00211
Hin→San,later,28,src,0.0373
Hin→San,later,28,post_src,0.01118
Hin→San,later,28,tgt_self,0.08296
Hin→San,later,29,pre_instr,0.72266
Hin→San,later,29,instruction,0.00167
Hin→San,later,29,src,0.0803
Hin→San,later,29,post_src,0.00783
Hin→San,later,29,tgt_self,0.14214
Hin→San,later,30,pre_instr,0.86484
Hin→San,later,30,instruction,0.00125
Hin→San,later,30,src,0.08054
Hin→San,later,30,post_src,0.00511
Hin→San,later,30,tgt_self,0.04
Hin→San,later,31,pre_instr,0.89414
Hin→San,later,31,instruction,0.0015
Hin→San,later,31,src,0.01944
Hin→San,later,31,post_src,0.0062
Hin→San,later,31,tgt_self,0.05776
Hin→San,later,32,pre_instr,0.89414
Hin→San,later,32,instruction,0.00127
Hin→San,later,32,src,0.02238
Hin→San,later,32,post_src,0.00484
Hin→San,later,32,tgt_self,0.05818
Hin→San,later,33,pre_instr,0.83867
Hin→San,later,33,instruction,0.00207
Hin→San,later,33,src,0.03409
Hin→San,later,33,post_src,0.01347
Hin→San,later,33,tgt_self,0.08569
Hin→San,later,34,pre_instr,0.84297
Hin→San,later,34,instruction,0.00206
Hin→San,later,34,src,0.05159
Hin→San,later,34,post_src,0.01427
Hin→San,later,34,tgt_self,0.06584
Hin→San,later,35,pre_instr,0.77383
Hin→San,later,35,instruction,0.0027
Hin→San,later,35,src,0.04208
Hin→San,later,35,post_src,0.01907
Hin→San,later,35,tgt_self,0.09912
Hin→San,later,36,pre_instr,0.70156
Hin→San,later,36,instruction,0.00517
Hin→San,later,36,src,0.0334
Hin→San,later,36,post_src,0.02247
Hin→San,later,36,tgt_self,0.12187
Hin→Kan,all,1,pre_instr,0.00444
Hin→Kan,all,1,instruction,0.01544
Hin→Kan,all,1,src,0.09546
Hin→Kan,all,1,post_src,0.05747
Hin→Kan,all,1,tgt_self,0.53457
Hin→Kan,all,2,pre_instr,0.0319
Hin→Kan,all,2,instruction,0.07998
Hin→Kan,all,2,src,0.16836
Hin→Kan,all,2,post_src,0.11914
Hin→Kan,all,2,tgt_self,0.54727
Hin→Kan,all,3,pre_instr,0.25576
Hin→Kan,all,3,instruction,0.21367
Hin→Kan,all,3,src,0.13184
Hin→Kan,all,3,post_src,0.05474
Hin→Kan,all,3,tgt_self,0.3207
Hin→Kan,all,4,pre_instr,0.2748
Hin→Kan,all,4,instruction,0.22764
Hin→Kan,all,4,src,0.12332
Hin→Kan,all,4,post_src,0.03704
Hin→Kan,all,4,tgt_self,0.3082
Hin→Kan,all,5,pre_instr,0.29063
Hin→Kan,all,5,instruction,0.22822
Hin→Kan,all,5,src,0.11997
Hin→Kan,all,5,post_src,0.01918
Hin→Kan,all,5,tgt_self,0.31133
Hin→Kan,all,6,pre_instr,0.29697
Hin→Kan,all,6,instruction,0.24736
Hin→Kan,all,6,src,0.12639
Hin→Kan,all,6,post_src,0.02836
Hin→Kan,all,6,tgt_self,0.24707
Hin→Kan,all,7,pre_instr,0.21016
Hin→Kan,all,7,instruction,0.16211
Hin→Kan,all,7,src,0.14312
Hin→Kan,all,7,post_src,0.03595
Hin→Kan,all,7,tgt_self,0.36055
Hin→Kan,all,8,pre_instr,0.66719
Hin→Kan,all,8,instruction,0.0059
Hin→Kan,all,8,src,0.04968
Hin→Kan,all,8,post_src,0.02638
Hin→Kan,all,8,tgt_self,0.19854
Hin→Kan,all,9,pre_instr,0.61211
Hin→Kan,all,9,instruction,0.01529
Hin→Kan,all,9,src,0.10674
Hin→Kan,all,9,post_src,0.02049
Hin→Kan,all,9,tgt_self,0.19863
Hin→Kan,all,10,pre_instr,0.67969
Hin→Kan,all,10,instruction,0.01242
Hin→Kan,all,10,src,0.12495
Hin→Kan,all,10,post_src,0.01369
Hin→Kan,all,10,tgt_self,0.12827
Hin→Kan,all,11,pre_instr,0.63281
Hin→Kan,all,11,instruction,0.0136
Hin→Kan,all,11,src,0.0814
Hin→Kan,all,11,post_src,0.02259
Hin→Kan,all,11,tgt_self,0.1873
Hin→Kan,all,12,pre_instr,0.5625
Hin→Kan,all,12,instruction,0.01508
Hin→Kan,all,12,src,0.13379
Hin→Kan,all,12,post_src,0.03026
Hin→Kan,all,12,tgt_self,0.20957
Hin→Kan,all,13,pre_instr,0.51152
Hin→Kan,all,13,instruction,0.01225
Hin→Kan,all,13,src,0.14658
Hin→Kan,all,13,post_src,0.03258
Hin→Kan,all,13,tgt_self,0.24209
Hin→Kan,all,14,pre_instr,0.51035
Hin→Kan,all,14,instruction,0.0155
Hin→Kan,all,14,src,0.24072
Hin→Kan,all,14,post_src,0.01642
Hin→Kan,all,14,tgt_self,0.19082
Hin→Kan,all,15,pre_instr,0.3998
Hin→Kan,all,15,instruction,0.01756
Hin→Kan,all,15,src,0.13433
Hin→Kan,all,15,post_src,0.02179
Hin→Kan,all,15,tgt_self,0.36172
Hin→Kan,all,16,pre_instr,0.37383
Hin→Kan,all,16,instruction,0.01782
Hin→Kan,all,16,src,0.20342
Hin→Kan,all,16,post_src,0.04036
Hin→Kan,all,16,tgt_self,0.31934
Hin→Kan,all,17,pre_instr,0.47559
Hin→Kan,all,17,instruction,0.01879
Hin→Kan,all,17,src,0.171
Hin→Kan,all,17,post_src,0.028
Hin→Kan,all,17,tgt_self,0.25615
Hin→Kan,all,18,pre_instr,0.35508
Hin→Kan,all,18,instruction,0.01636
Hin→Kan,all,18,src,0.20459
Hin→Kan,all,18,post_src,0.02363
Hin→Kan,all,18,tgt_self,0.33887
Hin→Kan,all,19,pre_instr,0.37852
Hin→Kan,all,19,instruction,0.01633
Hin→Kan,all,19,src,0.23145
Hin→Kan,all,19,post_src,0.0283
Hin→Kan,all,19,tgt_self,0.3043
Hin→Kan,all,20,pre_instr,0.48652
Hin→Kan,all,20,instruction,0.01235
Hin→Kan,all,20,src,0.14663
Hin→Kan,all,20,post_src,0.01971
Hin→Kan,all,20,tgt_self,0.29746
Hin→Kan,all,21,pre_instr,0.50313
Hin→Kan,all,21,instruction,0.00521
Hin→Kan,all,21,src,0.19326
Hin→Kan,all,21,post_src,0.01674
Hin→Kan,all,21,tgt_self,0.22627
Hin→Kan,all,22,pre_instr,0.46445
Hin→Kan,all,22,instruction,0.00574
Hin→Kan,all,22,src,0.18633
Hin→Kan,all,22,post_src,0.01868
Hin→Kan,all,22,tgt_self,0.27852
Hin→Kan,all,23,pre_instr,0.52656
Hin→Kan,all,23,instruction,0.00483
Hin→Kan,all,23,src,0.09028
Hin→Kan,all,23,post_src,0.0194
Hin→Kan,all,23,tgt_self,0.2624
Hin→Kan,all,24,pre_instr,0.58086
Hin→Kan,all,24,instruction,0.00538
Hin→Kan,all,24,src,0.12915
Hin→Kan,all,24,post_src,0.01137
Hin→Kan,all,24,tgt_self,0.21699
Hin→Kan,all,25,pre_instr,0.6918
Hin→Kan,all,25,instruction,0.00518
Hin→Kan,all,25,src,0.1188
Hin→Kan,all,25,post_src,0.00748
Hin→Kan,all,25,tgt_self,0.12695
Hin→Kan,all,26,pre_instr,0.78164
Hin→Kan,all,26,instruction,0.00186
Hin→Kan,all,26,src,0.02568
Hin→Kan,all,26,post_src,0.00815
Hin→Kan,all,26,tgt_self,0.14551
Hin→Kan,all,27,pre_instr,0.88242
Hin→Kan,all,27,instruction,0.00224
Hin→Kan,all,27,src,0.03401
Hin→Kan,all,27,post_src,0.00452
Hin→Kan,all,27,tgt_self,0.06409
Hin→Kan,all,28,pre_instr,0.88359
Hin→Kan,all,28,instruction,0.00218
Hin→Kan,all,28,src,0.01865
Hin→Kan,all,28,post_src,0.00782
Hin→Kan,all,28,tgt_self,0.06851
Hin→Kan,all,29,pre_instr,0.77227
Hin→Kan,all,29,instruction,0.00196
Hin→Kan,all,29,src,0.04088
Hin→Kan,all,29,post_src,0.00832
Hin→Kan,all,29,tgt_self,0.13291
Hin→Kan,all,30,pre_instr,0.90508
Hin→Kan,all,30,instruction,0.00132
Hin→Kan,all,30,src,0.04146
Hin→Kan,all,30,post_src,0.00414
Hin→Kan,all,30,tgt_self,0.04034
Hin→Kan,all,31,pre_instr,0.91445
Hin→Kan,all,31,instruction,0.00123
Hin→Kan,all,31,src,0.01003
Hin→Kan,all,31,post_src,0.00379
Hin→Kan,all,31,tgt_self,0.05352
Hin→Kan,all,32,pre_instr,0.90195
Hin→Kan,all,32,instruction,0.001
Hin→Kan,all,32,src,0.01062
Hin→Kan,all,32,post_src,0.00372
Hin→Kan,all,32,tgt_self,0.0645
Hin→Kan,all,33,pre_instr,0.88672
Hin→Kan,all,33,instruction,0.00155
Hin→Kan,all,33,src,0.01339
Hin→Kan,all,33,post_src,0.00764
Hin→Kan,all,33,tgt_self,0.07222
Hin→Kan,all,34,pre_instr,0.89453
Hin→Kan,all,34,instruction,0.00174
Hin→Kan,all,34,src,0.01728
Hin→Kan,all,34,post_src,0.006
Hin→Kan,all,34,tgt_self,0.06804
Hin→Kan,all,35,pre_instr,0.84688
Hin→Kan,all,35,instruction,0.00256
Hin→Kan,all,35,src,0.01936
Hin→Kan,all,35,post_src,0.01078
Hin→Kan,all,35,tgt_self,0.07788
Hin→Kan,all,36,pre_instr,0.73164
Hin→Kan,all,36,instruction,0.00516
Hin→Kan,all,36,src,0.01735
Hin→Kan,all,36,post_src,0.0157
Hin→Kan,all,36,tgt_self,0.14385
Hin→Kan,first,1,pre_instr,0.00589
Hin→Kan,first,1,instruction,0.01982
Hin→Kan,first,1,src,0.20542
Hin→Kan,first,1,post_src,0.39121
Hin→Kan,first,1,tgt_self,0.0
Hin→Kan,first,2,pre_instr,0.05647
Hin→Kan,first,2,instruction,0.14399
Hin→Kan,first,2,src,0.24033
Hin→Kan,first,2,post_src,0.45352
Hin→Kan,first,2,tgt_self,0.0
Hin→Kan,first,3,pre_instr,0.31152
Hin→Kan,first,3,instruction,0.2542
Hin→Kan,first,3,src,0.15435
Hin→Kan,first,3,post_src,0.23447
Hin→Kan,first,3,tgt_self,0.0
Hin→Kan,first,4,pre_instr,0.31123
Hin→Kan,first,4,instruction,0.25059
Hin→Kan,first,4,src,0.1917
Hin→Kan,first,4,post_src,0.17314
Hin→Kan,first,4,tgt_self,0.0
Hin→Kan,first,5,pre_instr,0.32178
Hin→Kan,first,5,instruction,0.28838
Hin→Kan,first,5,src,0.177
Hin→Kan,first,5,post_src,0.10181
Hin→Kan,first,5,tgt_self,0.0
Hin→Kan,first,6,pre_instr,0.30713
Hin→Kan,first,6,instruction,0.26172
Hin→Kan,first,6,src,0.18025
Hin→Kan,first,6,post_src,0.16489
Hin→Kan,first,6,tgt_self,0.0
Hin→Kan,first,7,pre_instr,0.27266
Hin→Kan,first,7,instruction,0.21895
Hin→Kan,first,7,src,0.22671
Hin→Kan,first,7,post_src,0.15947
Hin→Kan,first,7,tgt_self,0.0
Hin→Kan,first,8,pre_instr,0.77148
Hin→Kan,first,8,instruction,0.01321
Hin→Kan,first,8,src,0.04432
Hin→Kan,first,8,post_src,0.09917
Hin→Kan,first,8,tgt_self,0.0
Hin→Kan,first,9,pre_instr,0.70742
Hin→Kan,first,9,instruction,0.05015
Hin→Kan,first,9,src,0.09878
Hin→Kan,first,9,post_src,0.08462
Hin→Kan,first,9,tgt_self,0.0
Hin→Kan,first,10,pre_instr,0.70586
Hin→Kan,first,10,instruction,0.05059
Hin→Kan,first,10,src,0.10845
Hin→Kan,first,10,post_src,0.07642
Hin→Kan,first,10,tgt_self,0.0
Hin→Kan,first,11,pre_instr,0.75234
Hin→Kan,first,11,instruction,0.0335
Hin→Kan,first,11,src,0.04552
Hin→Kan,first,11,post_src,0.09272
Hin→Kan,first,11,tgt_self,0.0
Hin→Kan,first,12,pre_instr,0.68359
Hin→Kan,first,12,instruction,0.03694
Hin→Kan,first,12,src,0.07053
Hin→Kan,first,12,post_src,0.11953
Hin→Kan,first,12,tgt_self,0.0
Hin→Kan,first,13,pre_instr,0.56602
Hin→Kan,first,13,instruction,0.04291
Hin→Kan,first,13,src,0.11738
Hin→Kan,first,13,post_src,0.15381
Hin→Kan,first,13,tgt_self,0.0
Hin→Kan,first,14,pre_instr,0.58789
Hin→Kan,first,14,instruction,0.10576
Hin→Kan,first,14,src,0.14717
Hin→Kan,first,14,post_src,0.11538
Hin→Kan,first,14,tgt_self,0.0
Hin→Kan,first,15,pre_instr,0.4582
Hin→Kan,first,15,instruction,0.13315
Hin→Kan,first,15,src,0.08091
Hin→Kan,first,15,post_src,0.16729
Hin→Kan,first,15,tgt_self,0.0
Hin→Kan,first,16,pre_instr,0.48828
Hin→Kan,first,16,instruction,0.12041
Hin→Kan,first,16,src,0.10229
Hin→Kan,first,16,post_src,0.18955
Hin→Kan,first,16,tgt_self,0.0
Hin→Kan,first,17,pre_instr,0.57578
Hin→Kan,first,17,instruction,0.10781
Hin→Kan,first,17,src,0.09741
Hin→Kan,first,17,post_src,0.12642
Hin→Kan,first,17,tgt_self,0.0
Hin→Kan,first,18,pre_instr,0.52539
Hin→Kan,first,18,instruction,0.10049
Hin→Kan,first,18,src,0.12168
Hin→Kan,first,18,post_src,0.16084
Hin→Kan,first,18,tgt_self,0.0
Hin→Kan,first,19,pre_instr,0.35371
Hin→Kan,first,19,instruction,0.14229
Hin→Kan,first,19,src,0.22539
Hin→Kan,first,19,post_src,0.20537
Hin→Kan,first,19,tgt_self,0.0
Hin→Kan,first,20,pre_instr,0.53555
Hin→Kan,first,20,instruction,0.08979
Hin→Kan,first,20,src,0.14546
Hin→Kan,first,20,post_src,0.11885
Hin→Kan,first,20,tgt_self,0.0
Hin→Kan,first,21,pre_instr,0.52559
Hin→Kan,first,21,instruction,0.04961
Hin→Kan,first,21,src,0.2834
Hin→Kan,first,21,post_src,0.08391
Hin→Kan,first,21,tgt_self,0.0
Hin→Kan,first,22,pre_instr,0.45293
Hin→Kan,first,22,instruction,0.02255
Hin→Kan,first,22,src,0.32764
Hin→Kan,first,22,post_src,0.14072
Hin→Kan,first,22,tgt_self,0.0
Hin→Kan,first,23,pre_instr,0.57109
Hin→Kan,first,23,instruction,0.0147
Hin→Kan,first,23,src,0.19707
Hin→Kan,first,23,post_src,0.09604
Hin→Kan,first,23,tgt_self,0.0
Hin→Kan,first,24,pre_instr,0.56367
Hin→Kan,first,24,instruction,0.03215
Hin→Kan,first,24,src,0.25254
Hin→Kan,first,24,post_src,0.06062
Hin→Kan,first,24,tgt_self,0.0
Hin→Kan,first,25,pre_instr,0.61875
Hin→Kan,first,25,instruction,0.03191
Hin→Kan,first,25,src,0.23516
Hin→Kan,first,25,post_src,0.03042
Hin→Kan,first,25,tgt_self,0.0
Hin→Kan,first,26,pre_instr,0.75742
Hin→Kan,first,26,instruction,0.00805
Hin→Kan,first,26,src,0.05157
Hin→Kan,first,26,post_src,0.11348
Hin→Kan,first,26,tgt_self,0.0
Hin→Kan,first,27,pre_instr,0.83711
Hin→Kan,first,27,instruction,0.0092
Hin→Kan,first,27,src,0.08931
Hin→Kan,first,27,post_src,0.02321
Hin→Kan,first,27,tgt_self,0.0
Hin→Kan,first,28,pre_instr,0.8707
Hin→Kan,first,28,instruction,0.00592
Hin→Kan,first,28,src,0.04778
Hin→Kan,first,28,post_src,0.04102
Hin→Kan,first,28,tgt_self,0.0
Hin→Kan,first,29,pre_instr,0.75664
Hin→Kan,first,29,instruction,0.00602
Hin→Kan,first,29,src,0.08245
Hin→Kan,first,29,post_src,0.09531
Hin→Kan,first,29,tgt_self,0.0
Hin→Kan,first,30,pre_instr,0.85039
Hin→Kan,first,30,instruction,0.00521
Hin→Kan,first,30,src,0.09464
Hin→Kan,first,30,post_src,0.02957
Hin→Kan,first,30,tgt_self,0.0
Hin→Kan,first,31,pre_instr,0.8875
Hin→Kan,first,31,instruction,0.00276
Hin→Kan,first,31,src,0.02336
Hin→Kan,first,31,post_src,0.05718
Hin→Kan,first,31,tgt_self,0.0
Hin→Kan,first,32,pre_instr,0.87656
Hin→Kan,first,32,instruction,0.00299
Hin→Kan,first,32,src,0.02672
Hin→Kan,first,32,post_src,0.05236
Hin→Kan,first,32,tgt_self,0.0
Hin→Kan,first,33,pre_instr,0.87031
Hin→Kan,first,33,instruction,0.00383
Hin→Kan,first,33,src,0.03293
Hin→Kan,first,33,post_src,0.04255
Hin→Kan,first,33,tgt_self,0.0
Hin→Kan,first,34,pre_instr,0.87617
Hin→Kan,first,34,instruction,0.00444
Hin→Kan,first,34,src,0.04503
Hin→Kan,first,34,post_src,0.02342
Hin→Kan,first,34,tgt_self,0.0
Hin→Kan,first,35,pre_instr,0.8543
Hin→Kan,first,35,instruction,0.00319
Hin→Kan,first,35,src,0.02967
Hin→Kan,first,35,post_src,0.04141
Hin→Kan,first,35,tgt_self,0.0
Hin→Kan,first,36,pre_instr,0.78906
Hin→Kan,first,36,instruction,0.00685
Hin→Kan,first,36,src,0.02393
Hin→Kan,first,36,post_src,0.07461
Hin→Kan,first,36,tgt_self,0.0
Hin→Kan,later,1,pre_instr,0.00439
Hin→Kan,later,1,instruction,0.01525
Hin→Kan,later,1,src,0.09287
Hin→Kan,later,1,post_src,0.05004
Hin→Kan,later,1,tgt_self,0.5457
Hin→Kan,later,2,pre_instr,0.03147
Hin→Kan,later,2,instruction,0.0791
Hin→Kan,later,2,src,0.1667
Hin→Kan,later,2,post_src,0.11157
Hin→Kan,later,2,tgt_self,0.55977
Hin→Kan,later,3,pre_instr,0.2542
Hin→Kan,later,3,instruction,0.21289
Hin→Kan,later,3,src,0.13115
Hin→Kan,later,3,post_src,0.05081
Hin→Kan,later,3,tgt_self,0.32812
Hin→Kan,later,4,pre_instr,0.27363
Hin→Kan,later,4,instruction,0.22695
Hin→Kan,later,4,src,0.12175
Hin→Kan,later,4,post_src,0.03445
Hin→Kan,later,4,tgt_self,0.31523
Hin→Kan,later,5,pre_instr,0.28926
Hin→Kan,later,5,instruction,0.22656
Hin→Kan,later,5,src,0.1189
Hin→Kan,later,5,post_src,0.01776
Hin→Kan,later,5,tgt_self,0.31777
Hin→Kan,later,6,pre_instr,0.29609
Hin→Kan,later,6,instruction,0.24639
Hin→Kan,later,6,src,0.12561
Hin→Kan,later,6,post_src,0.02632
Hin→Kan,later,6,tgt_self,0.25234
Hin→Kan,later,7,pre_instr,0.20791
Hin→Kan,later,7,instruction,0.16055
Hin→Kan,later,7,src,0.14111
Hin→Kan,later,7,post_src,0.0334
Hin→Kan,later,7,tgt_self,0.36914
Hin→Kan,later,8,pre_instr,0.66445
Hin→Kan,later,8,instruction,0.00573
Hin→Kan,later,8,src,0.04968
Hin→Kan,later,8,post_src,0.02491
Hin→Kan,later,8,tgt_self,0.20283
Hin→Kan,later,9,pre_instr,0.61055
Hin→Kan,later,9,instruction,0.01454
Hin→Kan,later,9,src,0.10649
Hin→Kan,later,9,post_src,0.0192
Hin→Kan,later,9,tgt_self,0.20352
Hin→Kan,later,10,pre_instr,0.67891
Hin→Kan,later,10,instruction,0.01168
Hin→Kan,later,10,src,0.12476
Hin→Kan,later,10,post_src,0.01246
Hin→Kan,later,10,tgt_self,0.13169
Hin→Kan,later,11,pre_instr,0.63008
Hin→Kan,later,11,instruction,0.01308
Hin→Kan,later,11,src,0.08167
Hin→Kan,later,11,post_src,0.02103
Hin→Kan,later,11,tgt_self,0.1915
Hin→Kan,later,12,pre_instr,0.56133
Hin→Kan,later,12,instruction,0.0144
Hin→Kan,later,12,src,0.13452
Hin→Kan,later,12,post_src,0.0281
Hin→Kan,later,12,tgt_self,0.21465
Hin→Kan,later,13,pre_instr,0.51055
Hin→Kan,later,13,instruction,0.01161
Hin→Kan,later,13,src,0.14697
Hin→Kan,later,13,post_src,0.03037
Hin→Kan,later,13,tgt_self,0.24717
Hin→Kan,later,14,pre_instr,0.50898
Hin→Kan,later,14,instruction,0.0137
Hin→Kan,later,14,src,0.24229
Hin→Kan,later,14,post_src,0.0142
Hin→Kan,later,14,tgt_self,0.19541
Hin→Kan,later,15,pre_instr,0.39746
Hin→Kan,later,15,instruction,0.01523
Hin→Kan,later,15,src,0.13491
Hin→Kan,later,15,post_src,0.01892
Hin→Kan,later,15,tgt_self,0.36953
Hin→Kan,later,16,pre_instr,0.37109
Hin→Kan,later,16,instruction,0.01584
Hin→Kan,later,16,src,0.20459
Hin→Kan,later,16,post_src,0.03696
Hin→Kan,later,16,tgt_self,0.32676
Hin→Kan,later,17,pre_instr,0.47227
Hin→Kan,later,17,instruction,0.01705
Hin→Kan,later,17,src,0.17207
Hin→Kan,later,17,post_src,0.02593
Hin→Kan,later,17,tgt_self,0.2624
Hin→Kan,later,18,pre_instr,0.35078
Hin→Kan,later,18,instruction,0.01472
Hin→Kan,later,18,src,0.20469
Hin→Kan,later,18,post_src,0.02115
Hin→Kan,later,18,tgt_self,0.34824
Hin→Kan,later,19,pre_instr,0.37793
Hin→Kan,later,19,instruction,0.01418
Hin→Kan,later,19,src,0.22998
Hin→Kan,later,19,post_src,0.02516
Hin→Kan,later,19,tgt_self,0.3123
Hin→Kan,later,20,pre_instr,0.48398
Hin→Kan,later,20,instruction,0.01092
Hin→Kan,later,20,src,0.14609
Hin→Kan,later,20,post_src,0.01802
Hin→Kan,later,20,tgt_self,0.30469
Hin→Kan,later,21,pre_instr,0.50176
Hin→Kan,later,21,instruction,0.00445
Hin→Kan,later,21,src,0.19131
Hin→Kan,later,21,post_src,0.01557
Hin→Kan,later,21,tgt_self,0.23223
Hin→Kan,later,22,pre_instr,0.46387
Hin→Kan,later,22,instruction,0.00533
Hin→Kan,later,22,src,0.18311
Hin→Kan,later,22,post_src,0.01649
Hin→Kan,later,22,tgt_self,0.28555
Hin→Kan,later,23,pre_instr,0.52422
Hin→Kan,later,23,instruction,0.00461
Hin→Kan,later,23,src,0.08867
Hin→Kan,later,23,post_src,0.01818
Hin→Kan,later,23,tgt_self,0.26895
Hin→Kan,later,24,pre_instr,0.5793
Hin→Kan,later,24,instruction,0.00496
Hin→Kan,later,24,src,0.12744
Hin→Kan,later,24,post_src,0.01071
Hin→Kan,later,24,tgt_self,0.22207
Hin→Kan,later,25,pre_instr,0.6918
Hin→Kan,later,25,instruction,0.00481
Hin→Kan,later,25,src,0.11782
Hin→Kan,later,25,post_src,0.00722
Hin→Kan,later,25,tgt_self,0.12974
Hin→Kan,later,26,pre_instr,0.78086
Hin→Kan,later,26,instruction,0.00178
Hin→Kan,later,26,src,0.02555
Hin→Kan,later,26,post_src,0.0067
Hin→Kan,later,26,tgt_self,0.14893
Hin→Kan,later,27,pre_instr,0.88203
Hin→Kan,later,27,instruction,0.00215
Hin→Kan,later,27,src,0.03363
Hin→Kan,later,27,post_src,0.00423
Hin→Kan,later,27,tgt_self,0.06575
Hin→Kan,later,28,pre_instr,0.88359
Hin→Kan,later,28,instruction,0.00214
Hin→Kan,later,28,src,0.01837
